timesCase	67108863	65	57579384099
timesCase	67108863	536870913	55968792547
timesCase	67108864	-2147483649	35836133807
timesCase	67108864	16384	67106357526
timesCase	67108865	-67108863	8657043735
timesCase	67108865	4194303	55268344037
timesCase	134217727	-1048576	44370493742
timesCase	134217727	536870913	66303557603
timesCase	134217728	-536870913	37849399727
timesCase	134217728	-16385	41610002863
timesCase	134217729	-4194303	20564672791
timesCase	134217729	-511	20669517591
timesCase	268435455	-16384	40807612718
timesCase	268435455	-8	66571996038
timesCase	268435456	-65	61740165103
timesCase	268435456	16	62277023622
timesCase	268435457	7	48855253421
timesCase	268435457	1023	61740180709
timesCase	536870911	1025	69792879587
timesCase	536870911	32769	69782372323
timesCase	536870912	262144	72974336278
timesCase	536870912	2097152	72693580054
timesCase	536870913	67108863	56438554853
timesCase	536870913	134217727	28051505381
timesCase	1073741823	0	25769804078
timesCase	1073741823	1	15032385507
timesCase	1073741823	2	81604378264
timesCase	1073741823	1073741823	67645735545
timesCase	1073741823	2147483647	64424510073
timesCase	1073741823	2147483648	32212255022
timesCase	1073741823	2147483649	8589934563
timesCase	1073741823	4294967294	68719477700
timesCase	1073741823	4294967295	57982059129
timesCase	1073741823	4294967296	25769804078
timesCase	1073741823	9223372036854775807	57982059129
timesCase	1073741824	-268435457	51808043439
timesCase	1073741824	-33554433	63115887023
timesCase	1073741825	-8388607	44887441687
timesCase	1073741825	-262143	45090603287
timesCase	2147483647	-131072	38698090798
timesCase	2147483647	-1024	38655044910
timesCase	2147483647	0	51539607854
timesCase	2147483647	1	17179869155
timesCase	2147483647	2	73014443672
timesCase	2147483647	1073741823	13958644345
timesCase	2147483647	2147483647	23622320761
timesCase	2147483647	2147483648	45097156910
timesCase	2147483647	2147483649	23622320099
timesCase	2147483647	4294967294	38654706628
timesCase	2147483647	4294967295	17179869817
timesCase	2147483648	-2049	47244954031
timesCase	2147483648	-5	47244641299
timesCase	2147483648	0	38654705942
timesCase	2147483648	1	17179869309
timesCase	2147483648	2	60129542116
timesCase	2147483648	1073741823	80530637231
timesCase	2147483648	2147483647	45097157039
timesCase	2147483648	2147483648	10737418518
timesCase	2147483648	2147483649	66571993213
timesCase	2147483648	4294967294	38654706248
timesCase	2147483648	4294967295	17179869615
timesCase	2147483649	-63	47244638935
timesCase	2147483649	0	38654705918
timesCase	2147483649	1	17179869463
timesCase	2147483649	2	60129542448
timesCase	2147483649	127	64424512869
timesCase	2147483649	1073741823	48318382309
timesCase	2147483649	2147483647	10737418469
timesCase	2147483649	2147483648	45097156862
timesCase	2147483649	2147483649	10737418519
timesCase	2147483649	4294967294	38654705868
timesCase	2147483649	4294967295	17179869413
timesCase	4294967294	0	42949673286
timesCase	4294967294	1	64424509257
timesCase	4294967294	2	111669149004
timesCase	4294967294	16385	111660810057
timesCase	4294967294	1073741823	41875931971
timesCase	4294967294	2147483647	62277026627
timesCase	4294967294	2147483648	62277026118
timesCase	4294967294	2147483649	62277025609
timesCase	4294967294	4294967294	1344
timesCase	4294967294	4294967295	42949673795
timesCase	4294967295	0	12884902190
timesCase	4294967295	1	34359738339
timesCase	4294967295	2	81604378264
timesCase	4294967295	128	81604336558
timesCase	4294967295	4194304	80216064302
timesCase	4294967295	1073741823	9663677049
timesCase	4294967295	2147483647	6442451577
timesCase	4294967295	2147483648	6442451246
timesCase	4294967295	2147483649	27917287395
timesCase	4294967295	4294967294	964
timesCase	4294967295	4294967295	12884902521
timesCase	4294967296	8191	68718223791
timesCase	4294967296	1073741823	63350768047
timesCase	4294967297	-536870912	59592671486
timesCase	4294967297	262145	68726030615
timesCase	81985529216486895	-2097153	27578565401
timesCase	81985529216486895	16777216	50145309358
timesCase	9223372036854775807	-16383	5423075
timesCase	9223372036854775807	1073741823	9663677049
packCase	-9223372036854775808	-2147483648	34359738364
packCase	-9223372036854775808	-64	68719475708
packCase	-81985529216486895	-33554433	88034899094
packCase	-81985529216486895	8	19852293414
packCase	-4294967297	-1048575	81587601410
packCase	-4294967297	2047	12884934626
packCase	-4294967296	-16384	68719214588
packCase	-4294967296	262145	4194316
packCase	-2147483649	-257	90194309090
packCase	-2147483649	67108864	22548578290
packCase	-2147483648	-9223372036854775808	68719476732
packCase	-2147483648	-7	90194313100
packCase	-2147483647	-33554432	89657442310
packCase	-2147483647	17	21474836758
packCase	-1073741825	-131073	100929634274
packCase	-1073741825	1024	32212271090
packCase	-1073741824	-1023	100931715084
packCase	-1073741824	65535	32213303276
packCase	-1073741823	-4	100931731398
packCase	-1073741823	2097153	32245809174
packCase	-536870913	128	37580965874
packCase	-536870913	134217728	39728447474
packCase	-536870912	32767	37581488108
packCase	-536870912	4294967297	37580963852
packCase	-536870911	-268435456	102005473286
packCase	-536870911	4194305	37648072726
packCase	-268435457	-4194305	108917686242
packCase	-268435457	1073741824	57445187570
packCase	-268435456	-536870911	100394860556
packCase	-268435456	-131071	108982697996
packCase	-268435455	-2097152	108951240710
packCase	-268435455	-2048	108984762374
packCase	-134217729	-8193	110326841314
packCase	-134217729	-33	110326971874
packCase	-134217728	-63	110326971404
packCase	-134217728	3	41607495724
packCase	-134217727	9	41607495830
packCase	-134217727	129	41607497750
packCase	-67108865	2048	42278617074
packCase	-67108865	8192	42278715378
packCase	-67108864	524287	42286972908
packCase	-67108863	16777217	42547019798
packCase	-67108863	67108865	43352326166
packCase	-33554433	-81985529216486895	74377797890
packCase	-33554433	1073741824	59793997810
packCase	-33554432	-2147483647	76973867020
packCase	-33554432	-33554431	110796734476
packCase	-33554431	-33554432	110796734470
packCase	-33554431	-131072	111331508230
packCase	-16777217	-524289	111492988898
packCase	-16777217	-513	111501369314
packCase	-16777216	-16383	111501115404
packCase	-16777216	-3	111501377484
packCase	-16777215	-256	111501373446
packCase	-16777215	129	42781902870
packCase	-8388609	-5	111585263522
packCase	-8388609	32768	42866311154
packCase	-8388608	31	42865787372
packCase	-8388608	8388607	43000004588
packCase	-8388607	1025	42865803286
packCase	-8388607	1073741825	60045656086
packCase	-4194305	-268435457	107332239330
packCase	-4194305	65536	42908778482
packCase	-4194304	-2097151	111593652236
packCase	-4194304	4194303	42974838764
packCase	-4194303	-8192	111627075590
packCase	-4194303	134217729	45055213590
packCase	-2097153	-33	111648177634
packCase	-2097153	81985529216486895	79884508898
packCase	-2097152	-268435455	107353210892
packCase	-2097152	15	42928701676
packCase	-2097151	-4194304	111581069318
packCase	-2097151	2049	42928734230
packCase	-1048577	-65537	111657615330
packCase	-1048577	524288	42947575794
packCase	-1048576	-2047	111658631180
packCase	-1048576	134217727	45086670828
packCase	-1048575	-4294967297	111658663926
packCase	-1048575	-32	111658663430
packCase	-524289	-16777217	111395471330
packCase	-524289	4	42944430130
packCase	-524288	-131071	111661809676
packCase	-524288	255	42944434156
packCase	-524287	-512	111663898630
packCase	-524287	8193	42944561174
packCase	-262145	-2	111666528210
packCase	-262145	524288	42955440114
packCase	-262144	255	42947055596
packCase	-262144	33554431	43483922412
packCase	-262143	32769	42947575830
packCase	-262143	1073741825	60126920726
packCase	-131073	-1073741825	94487969762
packCase	-131073	8388608	43082579954
packCase	-131072	-33554431	111130968076
packCase	-131072	2147483647	77308100588
packCase	-131071	-268435456	107372871686
packCase	-131071	-524288	111659450374
packCase	-65537	-1048577	111651717090
packCase	-65537	-8193	111668363234
packCase	-65536	-8191	111668363276
packCase	-65536	-255	111668490252
packCase	-65535	-32	111668493830
packCase	-65535	-4	111668494278
packCase	-32769	16	42949345522
packCase	-32769	32	42949345778
packCase	-32768	2047	42949378028
packCase	-32768	4095	42949410796
packCase	-32767	65537	42950393878
packCase	-32767	524289	42957733910
packCase	-16385	4194304	43016617970
packCase	-16385	134217728	45096992754
packCase	-16384	-4294967296	90194149372
packCase	-16384	268435455	47244476396
packCase	-16383	-16777216	111400550406
packCase	-16383	9223372036854775807	111668985846
packCase	-8193	-134217729	109521584098
packCase	-8193	-65537	111668019170
packCase	-8192	-4194303	111601958924
packCase	-8192	-511	111669059596
packCase	-8191	-65536	111668019206
packCase	-8191	-1	111669067766
packCase	-4097	-1025	111669092322
packCase	-4097	256	42949636082
packCase	-4096	-31	111669108236
packCase	-4096	65535	42950680556
packCase	-4095	5	42949632086
packCase	-4095	8388609	43083849750
packCase	-2049	256	42949656562
packCase	-2049	2147483648	77309390834
packCase	-2048	-268435455	107374161932
packCase	-2048	16383	42949914604
packCase	-2047	-1048576	111652352006
packCase	-2047	524289	42958041110
packCase	-1025	-4097	111669073890
packCase	-1025	33554432	43486533618
packCase	-1024	-31	111669138956
packCase	-1024	2147483647	77309401068
packCase	-1023	-1073741824	94489270278
packCase	-1023	17	42949662998
packCase	-513	-16777217	111400709090
packCase	-513	4096	42949733362
packCase	-512	-524287	111660755980
packCase	-512	1048575	42966445036
packCase	-511	-8192	111669013510
packCase	-511	134217729	45097151510
packCase	-257	-2147483649	77309408738
packCase	-257	-129	111669145058
packCase	-256	-16777215	111400711692
packCase	-256	-3	111669147084
packCase	-255	-65536	111668098566
packCase	-255	33	42949670934
packCase	-129	-257	111669144290
packCase	-129	2048	42949704434
packCase	-128	0	90194311932
packCase	-128	131071	42951768812
packCase	-127	257	42949675798
packCase	-127	4194305	43016780566
packCase	-65	65536	42950720882
packCase	-65	268435456	47244639602
packCase	-64	-9223372036854775808	90194312572
packCase	-64	16777215	43218107756
packCase	-63	-134217728	109521665414
packCase	-63	2147483649	77309410710
packCase	-33	-134217729	109521665698
packCase	-33	-2097153	111635594914
packCase	-32	-1048575	111652372172
packCase	-32	-65535	111668100812
packCase	-31	-4096	111669083846
packCase	-31	-1024	111669132998
packCase	-17	-17	111669149250
packCase	-16	7	42949672908
packCase	-16	31	42949673292
packCase	-15	257	42949676918
packCase	-15	4097	42949738358
packCase	-9	16384	42949935010
packCase	-9	1048576	42966450082
packCase	-8	1048575	42966450076
packCase	-8	268435455	47244640156
packCase	-7	-2147483648	77309411254
packCase	-7	33554433	43486543814
packCase	-5	-8388609	111534931898
packCase	-5	2147483648	77309411274
packCase	-4	-1073741823	94489280484
packCase	-4	-65535	111668101092
packCase	-3	-16777216	111400714206
packCase	-3	-256	111669145566
packCase	-2	-262145	111664955352
packCase	-2	1	42949672952
packCase	-1	-8191	81604247554
packCase	-1	511	12884910050
packCase	0	-128	68719474684
packCase	0	0	47244640252
packCase	0	1	12
packCase	0	2	28
packCase	0	65537	1048588
packCase	0	1073741823	17179869164
packCase	0	2147483647	34359738348
packCase	0	2147483648	34359738364
packCase	0	2147483649	34359738380
packCase	0	4294967294	68719476700
packCase	0	4294967295	68719476716
packCase	1	-2	68719476710
packCase	1	0	47244640262
packCase	1	1	22
packCase	1	2	38
packCase	1	16777216	268435462
packCase	1	1073741823	17179869174
packCase	1	2147483647	34359738358
packCase	1	2147483648	34359738374
packCase	1	2147483649	34359738390
packCase	1	4294967294	68719476710
packCase	1	4294967295	68719476726
packCase	2	0	47244640272
packCase	2	1	32
packCase	2	2	48
packCase	2	63	1024
packCase	2	1073741823	17179869184
packCase	2	2147483647	34359738368
packCase	2	2147483648	34359738384
packCase	2	2147483649	34359738400
packCase	2	4294967294	68719476720
packCase	2	4294967295	68719476736
packCase	3	-134217728	66571993114
packCase	3	2049	32810
packCase	4	-524289	68711088148
packCase	4	131072	2097188
packCase	5	-4095	68719411262
packCase	5	8388607	134217758
packCase	7	-16	68719476546
packCase	7	268435457	4294967378
packCase	8	-81985529216486895	31763669340
packCase	8	32	588
packCase	9	-134217727	66571993190
packCase	9	8191	131142
packCase	15	-2097152	68685922450
packCase	15	1048577	16777378
packCase	16	-32769	68718952588
packCase	16	268435456	4294967452
packCase	17	-2147483647	34359738550
packCase	17	-1023	68719460534
packCase	31	-8388608	68585259314
packCase	31	-16	68719476786
packCase	32	-32769	68718952748
packCase	32	8	444
packCase	33	-255	68719472982
packCase	33	511	8502
packCase	63	2	658
packCase	63	16385	262786
packCase	64	512	8828
packCase	64	1048576	16777852
packCase	65	131071	2097782
packCase	65	67108863	1073742454
packCase	127	16777217	268436738
packCase	127	2147483649	34359739650
packCase	128	-536870913	60129543404
packCase	128	4294967295	68719477996
packCase	129	-134217727	66571994390
packCase	129	-16777215	68451042582
packCase	255	-524288	68711090674
packCase	255	-262144	68715284978
packCase	256	-4097	68719413740
packCase	256	-2049	68719446508
packCase	257	-127	68719477270
packCase	257	-15	68719479062
packCase	511	-1	68719481826
packCase	511	33	5634
packCase	512	64	6140
packCase	512	8192	136188
packCase	513	4095	70646
packCase	513	2097151	33559542
packCase	1023	131073	2107394
packCase	1023	268435457	4294977538
packCase	1024	-1073741825	51539617772
packCase	1024	8388608	134227964
packCase	1025	-8388607	68585269270
packCase	1025	536870911	8589944822
packCase	2047	-4294967297	68719497186
packCase	2047	-32768	68718972914
packCase	2048	-67108865	67645755372
packCase	2048	-129	68719495148
packCase	2049	-2097151	68685942806
packCase	2049	3	20534
packCase	4095	-32768	68718993394
packCase	4095	513	49154
packCase	4096	-513	68719509484
packCase	4096	131072	2138108
packCase	4097	-15	68719517462
packCase	4097	33554431	536911862
packCase	8191	9	82050
packCase	8191	4294967296	47244722162
packCase	8192	-67108865	67645816812
packCase	8192	512	90108
packCase	8193	-524287	68711170070
packCase	8193	32767	606198
packCase	16383	-2048	68719607794
packCase	16383	1048577	16941058
packCase	16384	-9	68719640428
packCase	16384	67108864	1073905660
packCase	16385	63	164854
packCase	16385	4294967294	68719640550
packCase	32767	-536870912	60129869810
packCase	32767	8193	458754
packCase	32768	-8388609	68585586668
packCase	32768	2097152	33882108
packCase	32769	-262143	68715610134
packCase	32769	536870911	8590262262
packCase	65535	-1073741824	51540262898
packCase	65535	-4096	68720066546
packCase	65536	-4194305	68653023212
packCase	65536	-65	68720131052
packCase	65537	-32767	68719607830
packCase	65537	0	47245295622
packCase	131071	-128	68720785394
packCase	131071	65	1311746
packCase	131072	4	1310780
packCase	131072	4096	1376252
packCase	131073	1023	1327094
packCase	131073	262143	5505014
packCase	262143	131073	4718594
packCase	262143	8388609	136839170
packCase	262144	33554432	539492348
packCase	262144	536870912	8592556028
packCase	262145	-4294967296	47247261702
packCase	262145	4294967297	2621462
packCase	524287	-67108864	67650977778
packCase	524288	-1048577	68707942380
packCase	524288	-262145	68720525292
packCase	524289	-32767	68724195350
packCase	524289	-2047	68724686870
packCase	1048575	-512	68729954290
packCase	1048575	-8	68729962354
packCase	1048576	-9	68729962348
packCase	1048576	64	10486780
packCase	1048577	15	10486006
packCase	1048577	16383	10747894
packCase	2097151	513	20979714
packCase	2097151	2097153	54525954
packCase	2097152	32768	21495804
packCase	2097152	536870912	8610906108
packCase	2097153	-1073741823	51560579094
packCase	2097153	2097151	54525942
packCase	4194303	-4194304	68694310898
packCase	4194303	67108865	1115684866
packCase	4194304	-16385	68761157612
packCase	4194304	4294967295	68761419756
packCase	4194305	-536870911	60171485206
packCase	4194305	-127	68761417750
packCase	8388607	-8388608	68669145074
packCase	8388607	5	83886146
packCase	8388608	-131073	68801265644
packCase	8388608	1024	83902460
packCase	8388609	-4095	68803297302
packCase	8388609	262143	88080374
packCase	16777215	-64	68887247858
packCase	16777215	33554433	704643074
packCase	16777216	1	167772172
packCase	16777216	81985529216486895	37123579628
packCase	16777217	-67108863	67813507094
packCase	16777217	127	167774198
packCase	33554431	-262144	69050826738
packCase	33554431	4097	335609858
packCase	33554432	-1025	69055004652
packCase	33554432	262144	339738620
packCase	33554433	-7	69055020950
packCase	33554433	16777215	603979766
packCase	67108863	65	671089666
packCase	67108863	536870913	9261023234
packCase	67108864	-2147483649	35030826988
packCase	67108864	16384	671350780
packCase	67108865	-67108863	68316823574
packCase	67108865	4194303	738197494
packCase	134217727	-1048576	70044876786
packCase	134217727	536870913	9932111874
packCase	134217728	-536870913	61471719404
packCase	134217728	-16385	70061391852
packCase	134217729	-4194303	69994545174
packCase	134217729	-511	70061645846
packCase	268435455	-16384	71403569138
packCase	268435455	-8	71403831154
packCase	268435456	-65	71403830252
packCase	268435456	16	2684354812
packCase	268435457	7	2684354678
packCase	268435457	1023	2684370934
packCase	536870911	1025	5368725506
packCase	536870911	32769	5369233410
packCase	536870912	262144	5372903420
packCase	536870912	2097152	5402263548
packCase	536870913	67108863	6442450934
packCase	536870913	134217727	7516192758
packCase	1073741823	0	57982058482
packCase	1073741823	1	10737418242
packCase	1073741823	2	10737418258
packCase	1073741823	1073741823	27917287394
packCase	1073741823	2147483647	45097156578
packCase	1073741823	2147483648	45097156594
packCase	1073741823	2147483649	45097156610
packCase	1073741823	4294967294	79456894930
packCase	1073741823	4294967295	79456894946
packCase	1073741823	4294967296	57982058482
packCase	1073741823	9223372036854775807	79456894946
packCase	1073741824	-268435457	75161927660
packCase	1073741824	-33554433	78920024044
packCase	1073741825	-8388607	79322677270
packCase	1073741825	-262143	79452700694
packCase	2147483647	-131072	90192216050
packCase	2147483647	-1024	90194296818
packCase	2147483647	0	68719476722
packCase	2147483647	1	21474836482
packCase	2147483647	2	21474836498
packCase	2147483647	1073741823	38654705634
packCase	2147483647	2147483647	55834574818
packCase	2147483647	2147483648	55834574834
packCase	2147483647	2147483649	55834574850
packCase	2147483647	4294967294	90194313170
packCase	2147483647	4294967295	90194313186
packCase	2147483648	-2049	90194280428
packCase	2147483648	-5	90194313132
packCase	2147483648	0	68719476732
packCase	2147483648	1	21474836492
packCase	2147483648	2	21474836508
packCase	2147483648	1073741823	38654705644
packCase	2147483648	2147483647	55834574828
packCase	2147483648	2147483648	55834574844
packCase	2147483648	2147483649	55834574860
packCase	2147483648	4294967294	90194313180
packCase	2147483648	4294967295	90194313196
packCase	2147483649	-63	90194312214
packCase	2147483649	0	68719476742
packCase	2147483649	1	21474836502
packCase	2147483649	2	21474836518
packCase	2147483649	127	21474838518
packCase	2147483649	1073741823	38654705654
packCase	2147483649	2147483647	55834574838
packCase	2147483649	2147483648	55834574854
packCase	2147483649	2147483649	55834574870
packCase	2147483649	4294967294	90194313190
packCase	2147483649	4294967295	90194313206
packCase	4294967294	0	90194313192
packCase	4294967294	1	42949672952
packCase	4294967294	2	42949672968
packCase	4294967294	16385	42949935096
packCase	4294967294	1073741823	60129542104
packCase	4294967294	2147483647	77309411288
packCase	4294967294	2147483648	77309411304
packCase	4294967294	2147483649	77309411320
packCase	4294967294	4294967294	111669149640
packCase	4294967294	4294967295	111669149656
packCase	4294967295	0	60129542130
packCase	4294967295	1	12884901890
packCase	4294967295	2	12884901906
packCase	4294967295	128	12884903922
packCase	4294967295	4194304	12952010738
packCase	4294967295	1073741823	30064771042
packCase	4294967295	2147483647	47244640226
packCase	4294967295	2147483648	47244640242
packCase	4294967295	2147483649	47244640258
packCase	4294967295	4294967294	81604378578
packCase	4294967295	4294967295	81604378594
packCase	4294967296	8191	131052
packCase	4294967296	1073741823	17179869164
packCase	4294967297	-536870912	60129542150
packCase	4294967297	262145	4194326
packCase	81985529216486895	-2097153	91783301954
packCase	81985529216486895	16777216	23365815122
packCase	9223372036854775807	-16383	81604116482
packCase	9223372036854775807	1073741823	30064771042
broadcastCase	-9223372036854775808	-2147483648	55834575602
broadcastCase	-9223372036854775808	-64	2418
broadcastCase	-81985529216486895	-33554433	52488378566
broadcastCase	-81985529216486895	8	51615963100
broadcastCase	-4294967297	-1048575	27263678
broadcastCase	-4294967297	2047	111669097202
broadcastCase	-4294967296	-16384	426738
broadcastCase	-4294967296	262145	111662334680
broadcastCase	-2147483649	-257	55834582258
broadcastCase	-2147483649	67108864	54089745112
broadcastCase	-2147483648	-9223372036854775808	55834575602
broadcastCase	-2147483648	-7	55834575784
broadcastCase	-2147483647	-33554432	56706990860
broadcastCase	-2147483647	17	55834575186
broadcastCase	-1073741825	-131073	83755270898
broadcastCase	-1073741825	1024	83751836376
broadcastCase	-1073741824	-1023	83751889624
broadcastCase	-1073741824	65535	83750159116
broadcastCase	-1073741823	-4	83751863156
broadcastCase	-1073741823	2097153	83697337074
broadcastCase	-536870913	128	97710503384
broadcastCase	-536870913	134217728	94220845784
broadcastCase	-536870912	32767	97709654796
broadcastCase	-536870912	4294967297	97710506712
broadcastCase	-536870911	-268435456	104689828620
broadcastCase	-536870911	4194305	97601454834
broadcastCase	-268435457	-4194305	104798880498
broadcastCase	-268435457	1073741824	76772541144
broadcastCase	-268435456	-536870911	6979322584
broadcastCase	-268435456	-131071	104693236440
broadcastCase	-268435455	-2097152	104744354572
broadcastCase	-268435455	-2048	104689881868
broadcastCase	-134217729	-8193	108179702514
broadcastCase	-134217729	-33	108179490354
broadcastCase	-134217728	-63	108179491160
broadcastCase	-134217728	3	108179489444
broadcastCase	-134217727	9	108179489314
broadcastCase	-134217727	129	108179486194
broadcastCase	-67108865	2048	109924266712
broadcastCase	-67108865	8192	109924106968
broadcastCase	-67108864	524287	109910688524
broadcastCase	-67108863	16777217	109488112370
broadcastCase	-67108863	67108865	108179489522
broadcastCase	-33554433	-81985529216486895	59180772638
broadcastCase	-33554433	1073741824	82879447768
broadcastCase	-33554432	-2147483647	54962160344
broadcastCase	-33554432	-33554431	728
broadcastCase	-33554431	-33554432	780
broadcastCase	-33554431	-131072	110800143116
broadcastCase	-16777217	-524289	111246574322
broadcastCase	-16777217	-513	111232956146
broadcastCase	-16777216	-16383	111233368792
broadcastCase	-16777216	-3	111232942912
broadcastCase	-16777215	-256	111232949516
broadcastCase	-16777215	129	111232939506
broadcastCase	-8388609	-5	111451046746
broadcastCase	-8388609	32768	111450194648
broadcastCase	-8388608	31	111451045836
broadcastCase	-8388608	8388607	111232942860
broadcastCase	-8388607	1025	111451020018
broadcastCase	-8388607	1073741825	83533759218
broadcastCase	-4194305	-268435457	6870270706
broadcastCase	-4194305	65536	111558394584
broadcastCase	-4194304	-2097151	111614624472
broadcastCase	-4194304	4194303	111451046668
broadcastCase	-4194303	-8192	111560311564
broadcastCase	-4194303	134217729	108070437618
broadcastCase	-2097153	-33	111614625330
broadcastCase	-2097153	81985529216486895	51561437330
broadcastCase	-2097152	-268435455	6924796632
broadcastCase	-2097152	15	111614624108
broadcastCase	-2097151	-4194304	54526732
broadcastCase	-2097151	2049	111614571250
broadcastCase	-1048577	-65537	111643591410
broadcastCase	-1048577	524288	111628255960
broadcastCase	-1048576	-2047	111641940696
broadcastCase	-1048576	134217727	108152226572
broadcastCase	-1048575	-4294967297	111641887526
broadcastCase	-1048575	-32	111641888332
broadcastCase	-524289	-16777217	422576882
broadcastCase	-524289	4	111655518832
broadcastCase	-524288	-131071	111658926808
broadcastCase	-524288	255	111655512332
broadcastCase	-524287	-512	111655532300
broadcastCase	-524287	8193	111655305970
broadcastCase	-262145	-2	111662334732
broadcastCase	-262145	524288	111648703192
broadcastCase	-262144	255	111662328076
broadcastCase	-262144	33554431	110789919500
broadcastCase	-262143	32769	111661482738
broadcastCase	-262143	1073741825	83745047282
broadcastCase	-131073	-1073741825	27913880306
broadcastCase	-131073	8388608	111447638744
broadcastCase	-131072	-33554431	869008088
broadcastCase	-131072	2147483647	55831167756
broadcastCase	-131071	-268435456	6975914764
broadcastCase	-131071	-524288	10224396
broadcastCase	-65537	-1048577	25559794
broadcastCase	-65537	-8193	111667659506
broadcastCase	-65536	-8191	111667659480
broadcastCase	-65536	-255	111667453144
broadcastCase	-65535	-32	111667447372
broadcastCase	-65535	-4	111667446644
broadcastCase	-32769	16	111668298040
broadcastCase	-32769	32	111668297624
broadcastCase	-32768	2047	111668245260
broadcastCase	-32768	4095	111668192012
broadcastCase	-32767	65537	111666594546
broadcastCase	-32767	524289	111654666994
broadcastCase	-16385	4194304	111559672536
broadcastCase	-16385	134217728	108179063512
broadcastCase	-16384	-4294967296	111668724466
broadcastCase	-16384	268435455	104689402636
broadcastCase	-16383	-16777216	435782412
broadcastCase	-16383	9223372036854775807	111668724518
broadcastCase	-8193	-134217729	3489448690
broadcastCase	-8193	-65537	1491698
broadcastCase	-8192	-4194303	108839640
broadcastCase	-8192	-511	111668950744
broadcastCase	-8191	-65536	1491724
broadcastCase	-8191	-1	111668937510
broadcastCase	-4097	-1025	111669070578
broadcastCase	-4097	256	111669037272
broadcastCase	-4096	-31	111669044760
broadcastCase	-4096	65535	111667340044
broadcastCase	-4095	5	111669043850
broadcastCase	-4095	8388609	111450940146
broadcastCase	-2049	256	111669090520
broadcastCase	-2049	2147483648	55834522328
broadcastCase	-2048	-268435455	6979269336
broadcastCase	-2048	16383	111668671244
broadcastCase	-2047	-1048576	27210508
broadcastCase	-2047	524289	111655465714
broadcastCase	-1025	-4097	80626
broadcastCase	-1025	33554432	110796708568
broadcastCase	-1024	-31	111669124632
broadcastCase	-1024	2147483647	55834549004
broadcastCase	-1023	-1073741824	27917261580
broadcastCase	-1023	17	111669123410
broadcastCase	-513	-16777217	436195058
broadcastCase	-513	4096	111669030616
broadcastCase	-512	-524287	13618904
broadcastCase	-512	1048575	111641874188
broadcastCase	-511	-8192	200460
broadcastCase	-511	134217729	108179476210
broadcastCase	-257	-2147483649	55834568946
broadcastCase	-257	-129	111669147122
broadcastCase	-256	-16777215	436201688
broadcastCase	-256	-3	111669143872
broadcastCase	-255	-65536	1698060
broadcastCase	-255	33	111669142962
broadcastCase	-129	-257	4082
broadcastCase	-129	2048	111669093848
broadcastCase	-128	0	111669147122
broadcastCase	-128	131071	111665739276
broadcastCase	-127	257	111669140466
broadcastCase	-127	4194305	111560095218
broadcastCase	-65	65536	111667444824
broadcastCase	-65	268435456	104689826904
broadcastCase	-64	-9223372036854775808	111669148786
broadcastCase	-64	16777215	111232941196
broadcastCase	-63	-134217728	3489660044
broadcastCase	-63	2147483649	55834573938
broadcastCase	-33	-134217729	3489660850
broadcastCase	-33	-2097153	54525874
broadcastCase	-32	-1048575	27262872
broadcastCase	-32	-65535	1703832
broadcastCase	-31	-4096	106444
broadcastCase	-31	-1024	26572
broadcastCase	-17	-17	754
broadcastCase	-16	7	156
broadcastCase	-16	31	111669149228
broadcastCase	-15	257	111669143378
broadcastCase	-15	4097	111669043538
broadcastCase	-9	16384	111668724232
broadcastCase	-9	1048576	111641887240
broadcastCase	-8	1048575	111641887292
broadcastCase	-8	268435455	104689828412
broadcastCase	-7	-2147483648	55834575420
broadcastCase	-7	33554433	110796735010
broadcastCase	-5	-8388609	218104458
broadcastCase	-5	2147483648	55834575472
broadcastCase	-4	-1073741823	27917288048
broadcastCase	-4	-65535	1704560
broadcastCase	-3	-16777216	436208292
broadcastCase	-3	-256	7332
broadcastCase	-2	-262145	6816472
broadcastCase	-2	1	676
broadcastCase	-1	-8191	213694
broadcastCase	-1	511	111669137138
broadcastCase	0	-128	4082
broadcastCase	0	0	754
broadcastCase	0	1	728
broadcastCase	0	2	702
broadcastCase	0	65537	111667446488
broadcastCase	0	1073741823	83751863052
broadcastCase	0	2147483647	55834575628
broadcastCase	0	2147483648	55834575602
broadcastCase	0	2147483649	55834575576
broadcastCase	0	4294967294	806
broadcastCase	0	4294967295	780
broadcastCase	1	-2	832
broadcastCase	1	0	780
broadcastCase	1	1	754
broadcastCase	1	2	728
broadcastCase	1	16777216	111232942860
broadcastCase	1	1073741823	83751863078
broadcastCase	1	2147483647	55834575654
broadcastCase	1	2147483648	55834575628
broadcastCase	1	2147483649	55834575602
broadcastCase	1	4294967294	832
broadcastCase	1	4294967295	806
broadcastCase	2	0	806
broadcastCase	2	1	780
broadcastCase	2	2	754
broadcastCase	2	63	111669148864
broadcastCase	2	1073741823	83751863104
broadcastCase	2	2147483647	55834575680
broadcastCase	2	2147483648	55834575654
broadcastCase	2	2147483649	55834575628
broadcastCase	2	4294967294	858
broadcastCase	2	4294967295	832
broadcastCase	3	-134217728	3489661760
broadcastCase	3	2049	111669097254
broadcastCase	4	-524289	13632372
broadcastCase	4	131072	111665742682
broadcastCase	5	-4095	107354
broadcastCase	5	8388607	111451046798
broadcastCase	7	-16	1352
broadcastCase	7	268435457	104689828750
